Region,State,Year,Population,Total Rate,Violent Rate,Property Rate,Murder Rate,Rape Rate,Robbery Rate,Agg-Aslt Rate,Burglary Rate,Larceny Rate,MVTheft Rate,Murder,Rape,Robbery,Agg-Aslt,Burglary,Larceny,MVTheft,Total,Violent,Property,Latitude,Longitude
Midwest,Wisconsin,1985,4775000,0.040167120418848,0.002069109947644,0.038098010471204,0.000028272251309,0.000183246073298,0.000701780104712,0.001155811518325,0.007955392670157,0.027926492146597,0.002216125654450,135,875,3351,5519,37987,133349,10582,191798,9880,181918,44.2563,-89.6385
Midwest,Wisconsin,1986,4785000,0.040967816091954,0.002578683385580,0.038389132706374,0.000031138975967,0.000200835945664,0.000727899686520,0.001618808777429,0.007829467084640,0.028021525600836,0.002538140020899,149,961,3483,7746,37464,134083,12145,196031,12339,183692,44.2563,-89.6385
Midwest,Wisconsin,1987,4807000,0.041694403994175,0.002499271895153,0.039195132099022,0.000034949032661,0.000198460578323,0.000664031620553,0.001601830663616,0.008425629290618,0.028304139796131,0.002465363012274,168,954,3192,7700,40502,136058,11851,200425,12014,188411,44.2563,-89.6385
Midwest,Wisconsin,1988,4858000,0.039719843557019,0.002143680526966,0.037576163030054,0.000029641827913,0.000198641416221,0.000670646356525,0.001244750926307,0.007291683820502,0.027592836558254,0.002691642651297,144,965,3258,6047,35423,134046,13076,192959,10414,182545,44.2563,-89.6385
Midwest,Wisconsin,1989,4867000,0.041648448736388,0.002226011916992,0.039422436819396,0.000036161906719,0.000204027121430,0.000751797822067,0.001234025066776,0.007331621121841,0.028773371686871,0.003317444010684,176,993,3659,6006,35683,140040,16146,202703,10834,191869,44.2563,-89.6385
Midwest,Wisconsin,1990,4891769,0.043951380369760,0.002646895223384,0.041304485146376,0.000045995630620,0.000207082550300,0.001127199587716,0.001266617454749,0.007513641792979,0.029626092319568,0.004164751033828,225,1013,5514,6196,36755,144924,20373,215000,12948,202052,44.2563,-89.6385
Midwest,Wisconsin,1991,4955000,0.044658526740666,0.002769525731584,0.041889001009082,0.000048234106963,0.000254086781029,0.001189707366297,0.001277497477296,0.007515842583249,0.030009081735621,0.004364076690212,239,1259,5895,6330,37241,148695,21624,221283,13723,207560,44.2563,-89.6385
Midwest,Wisconsin,1992,5007000,0.043190333533054,0.002757339724386,0.040432993808668,0.000043539045337,0.000262632314759,0.001197723187537,0.001253445176753,0.006919312961853,0.029198721789495,0.004314959057320,218,1315,5997,6276,34645,146198,21605,216254,13806,202448,44.2563,-89.6385
Midwest,Wisconsin,1993,5038000,0.040540690750298,0.002644104803493,0.037896585946804,0.000044065105200,0.000251885668916,0.001134180230250,0.001213973799127,0.006629614926558,0.027619690353315,0.003647280666931,222,1269,5714,6116,33400,139148,18375,204244,13321,190923,44.2563,-89.6385
Midwest,Wisconsin,1994,5082000,0.039443526170799,0.002705234159780,0.036738292011019,0.000044667453758,0.000234553325462,0.001129279811098,0.001296733569461,0.006458874458874,0.026674340810704,0.003605076741440,227,1192,5739,6590,32824,135559,18321,200452,13748,186704,44.2563,-89.6385
Midwest,Wisconsin,1995,5123000,0.038856919773570,0.002810657817685,0.036046261955885,0.000042748389615,0.000233066562561,0.001050946710912,0.001483896154597,0.006132344329494,0.026278157329690,0.003635760296701,219,1194,5384,7602,31416,134623,18626,199064,14399,184665,44.2563,-89.6385
Midwest,Wisconsin,1996,5160000,0.038213565891473,0.002526937984496,0.035686627906977,0.000039534883721,0.000210465116279,0.000965503875969,0.001311434108527,0.005882945736434,0.026345155038760,0.003458527131783,204,1086,4982,6767,30356,135941,17846,197182,13039,184143,44.2563,-89.6385
Midwest,Wisconsin,1997,5170000,0.036776208897486,0.002705609284333,0.034070599613153,0.000039651837524,0.000202707930368,0.001008510638298,0.001454738878143,0.005706576402321,0.025338878143134,0.003025145067698,205,1048,5214,7521,29503,131002,15640,190133,13988,176145,44.2563,-89.6385
Midwest,Wisconsin,1998,5224000,0.035431278713629,0.002490237366003,0.032941041347626,0.000036370597243,0.000198506891271,0.000856431852986,0.001398928024502,0.005692955589587,0.024527947932619,0.002720137825421,190,1037,4474,7308,29740,128134,14210,185093,13009,172084,44.2563,-89.6385
Midwest,Wisconsin,1999,5250000,0.032969904761905,0.002458666666667,0.030511238095238,0.000034095238095,0.000200952380952,0.000847428571429,0.001376190476190,0.004888190476190,0.022990857142857,0.002632190476190,179,1055,4449,7225,25663,120702,13819,173092,12908,160184,44.2563,-89.6385
Midwest,Wisconsin,2000,5363675,0.032090684092530,0.002367779554130,0.029722904538400,0.000031508247610,0.000217201825241,0.000845875262763,0.001273194218516,0.004695101772572,0.022299076659194,0.002728726106634,169,1165,4537,6829,25183,119605,14636,172124,12700,159424,44.2563,-89.6385
Midwest,Wisconsin,2001,5405947,0.033187524775955,0.002309678581755,0.030877846194201,0.000035516441430,0.000211248833923,0.000822057633935,0.001240855672466,0.004980995929113,0.023173553125845,0.002723297139243,192,1142,4444,6708,26927,125275,14722,179410,12486,166924,44.2563,-89.6385
Midwest,Wisconsin,2002,5439692,0.032536217124058,0.002249759729043,0.030286457395014,0.000028310426399,0.000227402580881,0.000866409348176,0.001127637373587,0.005133746543003,0.022678673719027,0.002474037132985,154,1237,4713,6134,27926,123365,13458,176987,12238,164749,44.2563,-89.6385
Midwest,Wisconsin,2003,5474290,0.031015528954440,0.002211062987164,0.028804465967276,0.000033428992618,0.000219571853154,0.000803209183291,0.001154852958101,0.004849213322641,0.021696877585952,0.002258375058683,183,1202,4397,6322,26546,118775,12363,169788,12104,157684,44.2563,-89.6385
Midwest,Wisconsin,2004,5503533,0.028755710195614,0.002098288499406,0.026657421696209,0.000027982025364,0.000206412862429,0.000738979851670,0.001124913759943,0.004334306708073,0.020256442543363,0.002066672444773,154,1136,4067,6191,23854,111482,11374,158258,11548,146710,44.2563,-89.6385
Midwest,Wisconsin,2005,5527644,0.029112403041875,0.002418209276864,0.026694193765011,0.000037267233563,0.000205331602397,0.000824040043100,0.001351570397804,0.004422860806521,0.019996041713251,0.002275291245239,206,1135,4555,7471,24448,110531,12577,160923,13367,147556,44.2563,-89.6385
Midwest,Wisconsin,2006,5556506,0.031057826627021,0.002857911068574,0.028199915558446,0.000029694919793,0.000220282314102,0.001001528658477,0.001606405176202,0.004858448816576,0.020817578528665,0.002523888213204,165,1224,5565,8926,26996,115673,14024,172573,15880,156693,44.2563,-89.6385
Midwest,Wisconsin,2007,5601640,0.031342071250562,0.002913789533065,0.028428281717497,0.000032847523225,0.000219042994552,0.000978284930842,0.001683614084447,0.004977292364379,0.021049728293857,0.002401261059261,184,1227,5480,9431,27881,117913,13451,175567,16322,159245,44.2563,-89.6385
Midwest,Wisconsin,2008,5627610,0.030367242932613,0.002754099875436,0.027613143057177,0.000025943517763,0.000200440329021,0.000917440974055,0.001610275054597,0.004878625206793,0.020684091470447,0.002050426379937,146,1128,5163,9062,27455,116402,11539,170895,15499,155396,44.2563,-89.6385
Midwest,Wisconsin,2009,5654774,0.028708839645935,0.002590731300667,0.026118108345267,0.000025818892143,0.000197709050795,0.000867231829247,0.001499971528482,0.004741657226266,0.019796900813366,0.001579550305636,146,1118,4904,8482,26813,111947,8932,162342,14650,147692,44.2563,-89.6385
Midwest,Wisconsin,2010,5686986,0.027563633882693,0.002486730229334,0.025076903653359,0.000027255210405,0.000208722159682,0.000791983662348,0.001458769196900,0.004671367223341,0.018974549963724,0.001430986466293,155,1187,4504,8296,26566,107908,8138,156754,14142,142612,44.2563,-89.6385
Mountain,Wyoming,1973,353000,0.034130311614731,0.002161473087819,0.031968838526912,0.000067988668555,0.000155807365439,0.000328611898017,0.001609065155807,0.006997167138810,0.022827195467422,0.002144475920680,24,55,116,568,2470,8058,757,12048,763,11285,42.7475,-107.2085
Mountain,Wyoming,1974,359000,0.036504178272981,0.001445682451253,0.035058495821727,0.000050139275766,0.000153203342618,0.000426183844011,0.000816155988858,0.008272980501393,0.024640668523677,0.002144846796657,18,55,153,293,2970,8846,770,13105,519,12586,42.7475,-107.2085
Mountain,Wyoming,1975,374000,0.041558823529412,0.002042780748663,0.039516042780749,0.000101604278075,0.000171122994652,0.000494652406417,0.001275401069519,0.008633689839572,0.028106951871658,0.002775401069519,38,64,185,477,3229,10512,1038,15543,764,14779,42.7475,-107.2085
Mountain,Wyoming,1976,390000,0.039751282051282,0.002182051282051,0.037569230769231,0.000069230769231,0.000248717948718,0.000292307692308,0.001571794871795,0.007646153846154,0.027502564102564,0.002420512820513,27,97,114,613,2982,10726,944,15503,851,14652,42.7475,-107.2085
Mountain,Wyoming,1977,406000,0.041066502463054,0.002408866995074,0.038657635467980,0.000054187192118,0.000219211822660,0.000396551724138,0.001738916256158,0.008115763546798,0.027721674876847,0.002820197044335,22,89,161,706,3295,11255,1145,16673,978,15695,42.7475,-107.2085
Mountain,Wyoming,1978,424000,0.044945754716981,0.002804245283019,0.042141509433962,0.000070754716981,0.000235849056604,0.000481132075472,0.002016509433962,0.008360849056604,0.030356132075472,0.003424528301887,30,100,204,855,3545,12871,1452,19057,1189,17868,42.7475,-107.2085
Mountain,Wyoming,1979,450000,0.048240000000000,0.003508888888889,0.044731111111111,0.000091111111111,0.000275555555556,0.000422222222222,0.002720000000000,0.008637777777778,0.032460000000000,0.003633333333333,41,124,190,1224,3887,14607,1635,21708,1579,20129,42.7475,-107.2085
Mountain,Wyoming,1980,468954,0.049864165781719,0.003925758176708,0.045938407605010,0.000061839754006,0.000285742311613,0.000443540304593,0.003134635806497,0.009037133706078,0.033448909701165,0.003452364197768,29,134,208,1470,4238,15686,1619,23384,1841,21543,42.7475,-107.2085
Mountain,Wyoming,1981,492000,0.051319105691057,0.004300813008130,0.047018292682927,0.000054878048780,0.000353658536585,0.000418699186992,0.003473577235772,0.009609756097561,0.034495934959350,0.002912601626016,27,174,206,1709,4728,16972,1433,25249,2116,23133,42.7475,-107.2085
Mountain,Wyoming,1982,502000,0.048039840637450,0.003041832669323,0.044998007968128,0.000091633466135,0.000270916334661,0.000342629482072,0.002336653386454,0.008828685258964,0.033671314741036,0.002498007968127,46,136,172,1173,4432,16903,1254,24116,1527,22589,42.7475,-107.2085
Mountain,Wyoming,1983,514000,0.040138132295720,0.002371595330739,0.037766536964981,0.000058365758755,0.000214007782101,0.000297665369650,0.001801556420233,0.007054474708171,0.029050583657588,0.001661478599222,30,110,153,926,3626,14932,854,20631,1219,19412,42.7475,-107.2085
Mountain,Wyoming,1984,511000,0.036827788649707,0.002420743639922,0.034407045009785,0.000033268101761,0.000209393346380,0.000230919765166,0.001947162426614,0.006416829745597,0.026454011741683,0.001536203522505,17,107,118,995,3279,13518,785,18819,1237,17582,42.7475,-107.2085
Mountain,Wyoming,1985,509000,0.040151277013753,0.002567779960707,0.037583497053045,0.000043222003929,0.000223968565815,0.000200392927308,0.002100196463654,0.006905697445972,0.028943025540275,0.001734774066798,22,114,102,1069,3515,14732,883,20437,1307,19130,42.7475,-107.2085
Mountain,Wyoming,1986,507000,0.043571992110454,0.002930966469428,0.040641025641026,0.000053254437870,0.000218934911243,0.000224852071006,0.002433925049310,0.008173570019724,0.030781065088757,0.001686390532544,27,111,114,1234,4144,15606,855,22091,1486,20605,42.7475,-107.2085
Mountain,Wyoming,1987,490000,0.040312244897959,0.002830612244898,0.037481632653061,0.000020408163265,0.000314285714286,0.000200000000000,0.002295918367347,0.007175510204082,0.028920408163265,0.001385714285714,10,154,98,1125,3516,14171,679,19753,1387,18366,42.7475,-107.2085
Mountain,Wyoming,1988,471000,0.039670912951168,0.003140127388535,0.036530785562633,0.000025477707006,0.000239915074310,0.000150743099788,0.002723991507431,0.006588110403397,0.028518046709130,0.001424628450106,12,113,71,1283,3103,13432,671,18685,1479,17206,42.7475,-107.2085
Mountain,Wyoming,1989,475000,0.038890526315790,0.002583157894737,0.036307368421053,0.000044210526316,0.000282105263158,0.000170526315789,0.002086315789474,0.006317894736842,0.028616842105263,0.001372631578947,21,134,81,991,3001,13593,652,18473,1227,17246,42.7475,-107.2085
Mountain,Wyoming,1990,453588,0.042106493117102,0.003013748159122,0.039092744957980,0.000048502164960,0.000295422277485,0.000158734358052,0.002511089358625,0.006309690732559,0.031292714974823,0.001490339250597,22,134,72,1139,2862,14194,676,19099,1367,17732,42.7475,-107.2085
Mountain,Wyoming,1991,460000,0.043889130434783,0.003102173913043,0.040786956521739,0.000032608695652,0.000258695652174,0.000171739130435,0.002639130434783,0.006921739130435,0.032319565217391,0.001545652173913,15,119,79,1214,3184,14867,711,20189,1427,18762,42.7475,-107.2085
Mountain,Wyoming,1992,466000,0.045751072961373,0.003195278969957,0.042555793991416,0.000036480686695,0.000349785407725,0.000180257510730,0.002628755364807,0.006710300429185,0.034341201716738,0.001504291845494,17,163,84,1225,3127,16003,701,21320,1489,19831,42.7475,-107.2085
Mountain,Wyoming,1993,470000,0.041629787234043,0.002861702127660,0.038768085106383,0.000034042553191,0.000342553191489,0.000172340425532,0.002312765957447,0.006431914893617,0.030787234042553,0.001548936170213,16,161,81,1087,3023,14470,728,19566,1345,18221,42.7475,-107.2085
Mountain,Wyoming,1994,476000,0.042897058823529,0.002724789915966,0.040172268907563,0.000033613445378,0.000336134453782,0.000165966386555,0.002189075630252,0.006506302521008,0.032046218487395,0.001619747899160,16,160,79,1042,3097,15254,771,20419,1297,19122,42.7475,-107.2085
Mountain,Wyoming,1995,480000,0.043202083333333,0.002541666666667,0.040660416666667,0.000020833333333,0.000343750000000,0.000179166666667,0.001997916666667,0.006120833333333,0.032862500000000,0.001677083333333,10,165,86,959,2938,15774,805,20737,1220,19517,42.7475,-107.2085
Mountain,Wyoming,1996,481000,0.042540540540541,0.002496881496882,0.040043659043659,0.000033264033264,0.000291060291060,0.000203742203742,0.001968814968815,0.006619542619543,0.032033264033264,0.001390852390852,16,140,98,947,3184,15408,669,20462,1201,19261,42.7475,-107.2085
Mountain,Wyoming,1997,480000,0.041808333333333,0.002552083333333,0.039256250000000,0.000035416666667,0.000285416666667,0.000177083333333,0.002054166666667,0.006245833333333,0.031662500000000,0.001347916666667,17,137,85,986,2998,15198,647,20068,1225,18843,42.7475,-107.2085
Mountain,Wyoming,1998,481000,0.038076923076923,0.002476091476091,0.035600831600832,0.000047817047817,0.000276507276507,0.000162162162162,0.001989604989605,0.005604989604990,0.028604989604990,0.001390852390852,23,133,78,957,2696,13759,669,18315,1191,17124,42.7475,-107.2085
Mountain,Wyoming,1999,480000,0.034547916666667,0.002322916666667,0.032225000000000,0.000022916666667,0.000285416666667,0.000154166666667,0.001860416666667,0.004893750000000,0.026089583333333,0.001241666666667,11,137,74,893,2349,12523,596,16583,1115,15468,42.7475,-107.2085
Mountain,Wyoming,2000,493782,0.032980141033898,0.002665143727394,0.030314997306504,0.000024302222438,0.000324029632510,0.000141762964223,0.002175048908223,0.004208334852222,0.024946231332855,0.001160431121426,12,160,70,1074,2078,12318,573,16285,1316,14969,42.7475,-107.2085
Mountain,Wyoming,2001,493754,0.035224018438332,0.002576181661313,0.032647836777019,0.000018227700434,0.000309870907375,0.000170125204049,0.002077957849455,0.005024769419590,0.026213458523880,0.001409608833549,9,153,84,1026,2481,12943,696,17392,1272,16120,42.7475,-107.2085
Mountain,Wyoming,2002,498830,0.035799771465229,0.002734398492472,0.033065372972756,0.000030070364653,0.000296694264579,0.000186436260850,0.002221197602390,0.004907483511417,0.026668404065513,0.001489485395826,15,148,93,1108,2448,13303,743,17858,1364,16494,42.7475,-107.2085
Mountain,Wyoming,2003,502111,0.035772966535288,0.002616951231899,0.033156015303389,0.000027882281010,0.000270856444093,0.000167293686057,0.002150918820739,0.005200045408286,0.026366679877557,0.001589290017546,14,136,84,1080,2611,13239,798,17962,1314,16648,42.7475,-107.2085
Mountain,Wyoming,2004,505887,0.035683858252930,0.002298932370272,0.033384925882658,0.000021743986305,0.000221393315108,0.000132440643859,0.001923354425000,0.005412275863978,0.026393245922508,0.001579404096172,11,112,67,973,2738,13352,799,18052,1163,16889,42.7475,-107.2085
