Airline,Carrier Code,Flight Number,Tail Number,Flight ID,Event,Airport,Time,Original Time,Longitude,Latitude
Southwest,WN,2161,N776,WN2161PHLPBI,Depart,PHL,22:15,2215,-75.24111111,39.87194444
Southwest,WN,2161,N776,WN2161PVDPHL,Arrive,PHL,21:45,2146,-75.24111111,39.87194444
Southwest,WN,2161,N776,WN2161PVDPHL,Depart,PVD,20:30,2030,-71.42805556,41.72388889
Southwest,WN,2162,N430,WN2162PVDPHL,Arrive,PHL,,,-75.24111111,39.87194444
Southwest,WN,2162,N430,WN2162PVDPHL,Depart,PVD,20:00,2000,-71.42805556,41.72388889
Southwest,WN,2163,N412,WN2163BWIMDW,Arrive,MDW,16:25,1625,-87.75222222,41.78583333
Southwest,WN,2163,N412,WN2163BWIMDW,Depart,BWI,15:20,1520,-76.66833333,39.17527778
Southwest,WN,2163,N412,WN2163MDWPHX,Arrive,PHX,19:50,1954,-112.0080556,33.43416667
Southwest,WN,2163,N412,WN2163MDWPHX,Depart,MDW,17:00,1700,-87.75222222,41.78583333
Southwest,WN,2163,N412,WN2163PHXOAK,Arrive,OAK,21:20,2124,-122.2205556,37.72111111
Southwest,WN,2163,N412,WN2163PHXOAK,Depart,PHX,20:25,2027,-112.0080556,33.43416667
Southwest,WN,2163,N478,WN2163BDLBWI,Arrive,BWI,16:45,1645,-76.66833333,39.17527778
Southwest,WN,2163,N478,WN2163BDLBWI,Depart,BDL,14:55,1458,-72.68305556,41.93888889
Southwest,WN,2165,N503,WN2165ELPSAT,Arrive,SAT,21:10,2110,-98.46972222,29.53361111
Southwest,WN,2165,N503,WN2165ELPSAT,Depart,ELP,19:00,1900,-106.3777778,31.80666667
Southwest,WN,2165,N503,WN2165SATHOU,Arrive,HOU,22:15,2215,-95.27888889,29.64527778
Southwest,WN,2165,N503,WN2165SATHOU,Depart,SAT,21:35,2135,-98.46972222,29.53361111
Southwest,WN,2166,N600WN,WN2166ONTOAK,Arrive,OAK,9:45,945,-122.2205556,37.72111111
Southwest,WN,2166,N600WN,WN2166ONTOAK,Depart,ONT,8:35,835,-117.6011111,34.05583333
Southwest,WN,2167,N733SW,WN2167PHXSNA,Arrive,SNA,18:35,1838,-117.8680556,33.67555556
Southwest,WN,2167,N733SW,WN2167PHXSNA,Depart,PHX,18:30,1830,-112.0080556,33.43416667
Southwest,WN,2167,N733SW,WN2167SATPHX,Arrive,PHX,17:55,1756,-112.0080556,33.43416667
Southwest,WN,2167,N733SW,WN2167SATPHX,Depart,SAT,16:35,1635,-98.46972222,29.53361111
Southwest,WN,2168,N659SW,WN2168BNAMCI,Arrive,MCI,8:45,848,-94.71388889,39.2975
Southwest,WN,2168,N659SW,WN2168BNAMCI,Depart,BNA,7:05,705,-86.67805556,36.12444444
Southwest,WN,2168,N659SW,WN2168MCIOKC,Arrive,OKC,10:20,1021,-97.60055556,35.39305556
Southwest,WN,2168,N659SW,WN2168MCIOKC,Depart,MCI,9:10,910,-94.71388889,39.2975
Southwest,WN,2168,N659SW,WN2168OKCHOU,Arrive,HOU,12:00,1203,-95.27888889,29.64527778
Southwest,WN,2168,N659SW,WN2168OKCHOU,Depart,OKC,10:40,1040,-97.60055556,35.39305556
Southwest,WN,2169,N441,WN2169MDWMHT,Arrive,MHT,12:50,1254,,
Southwest,WN,2169,N441,WN2169MDWMHT,Depart,MDW,9:50,950,-87.75222222,41.78583333
Southwest,WN,217,N717SA,WN217BWILAS,Arrive,LAS,21:30,2130,-115.1522222,36.08027778
Southwest,WN,217,N717SA,WN217BWILAS,Depart,BWI,19:30,1930,-76.66833333,39.17527778
Southwest,WN,217,N717SA,WN217LASOAK,Arrive,OAK,23:50,2350,-122.2205556,37.72111111
Southwest,WN,217,N717SA,WN217LASOAK,Depart,LAS,22:25,2225,-115.1522222,36.08027778
Southwest,WN,2171,N669SW,WN2171RDUMCO,Arrive,MCO,17:30,1730,-81.31583333,28.42888889
Southwest,WN,2171,N669SW,WN2171RDUMCO,Depart,RDU,15:55,1555,-78.78722222,35.8775
Southwest,WN,2177,N619SW,WN2177TPAPHL,Arrive,PHL,20:30,2031,-75.24111111,39.87194444
Southwest,WN,2177,N619SW,WN2177TPAPHL,Depart,TPA,17:50,1754,-82.53305556,27.97527778
Southwest,WN,2179,N676SW,WN2179LASSJC,Arrive,SJC,19:00,1900,-121.9288889,37.36166667
Southwest,WN,2179,N676SW,WN2179LASSJC,Depart,LAS,17:35,1735,-115.1522222,36.08027778
Southwest,WN,2179,N676SW,WN2179RDULAS,Arrive,LAS,17:05,1707,-115.1522222,36.08027778
Southwest,WN,2179,N676SW,WN2179RDULAS,Depart,RDU,14:30,1430,-78.78722222,35.8775
Southwest,WN,2180,N705SW,WN2180INDMDW,Arrive,MDW,16:55,1658,-87.75222222,41.78583333
Southwest,WN,2180,N705SW,WN2180INDMDW,Depart,IND,17:10,1710,-86.29416667,39.71722222
Southwest,WN,2180,N705SW,WN2180MCOIND,Arrive,IND,16:35,1639,-86.29416667,39.71722222
Southwest,WN,2180,N705SW,WN2180MCOIND,Depart,MCO,13:50,1352,-81.31583333,28.42888889
Southwest,WN,2183,N683,WN2183RDUMDW,Arrive,MDW,18:45,1847,-87.75222222,41.78583333
Southwest,WN,2183,N683,WN2183RDUMDW,Depart,RDU,17:50,1750,-78.78722222,35.8775
Southwest,WN,219,N336,WN219ELPLAX,Arrive,LAX,11:25,1125,-118.4080556,33.9425
Southwest,WN,219,N336,WN219ELPLAX,Depart,ELP,10:15,1015,-106.3777778,31.80666667
Southwest,WN,219,N336,WN219HOUELP,Arrive,ELP,9:55,955,-106.3777778,31.80666667
Southwest,WN,219,N336,WN219HOUELP,Depart,HOU,9:00,900,-95.27888889,29.64527778
Southwest,WN,219,N336,WN219LAXRNO,Arrive,RNO,13:05,1306,-119.7680556,39.49833333
Southwest,WN,219,N336,WN219LAXRNO,Depart,LAX,11:50,1150,-118.4080556,33.9425
Southwest,WN,219,N336,WN219RNOPDX,Arrive,PDX,14:50,1454,-122.5975,45.58861111
Southwest,WN,219,N336,WN219RNOPDX,Depart,RNO,13:35,1335,-119.7680556,39.49833333
Southwest,WN,2192,N640SW,WN2192LAXOAK,Arrive,OAK,7:40,741,-122.2205556,37.72111111
Southwest,WN,2192,N640SW,WN2192LAXOAK,Depart,LAX,6:30,630,-118.4080556,33.9425
Southwest,WN,2198,N385SW,WN2198LASONT,Arrive,ONT,13:15,1317,-117.6011111,34.05583333
Southwest,WN,2198,N385SW,WN2198LASONT,Depart,LAS,12:15,1219,-115.1522222,36.08027778
Southwest,WN,2198,N385SW,WN2198RNOLAS,Arrive,LAS,11:55,1156,-115.1522222,36.08027778
Southwest,WN,2198,N385SW,WN2198RNOLAS,Depart,RNO,10:55,1055,-119.7680556,39.49833333
Southwest,WN,2199,N769,WN2199LASSNA,Arrive,SNA,14:20,1422,-117.8680556,33.67555556
Southwest,WN,2199,N769,WN2199LASSNA,Depart,LAS,13:20,1320,-115.1522222,36.08027778
Southwest,WN,2199,N769,WN2199RNOLAS,Arrive,LAS,12:20,1222,-115.1522222,36.08027778
Southwest,WN,2199,N769,WN2199RNOLAS,Depart,RNO,11:25,1125,-119.7680556,39.49833333
Southwest,WN,2200,N709SW,WN2200BOILAS,Arrive,LAS,9:50,950,-115.1522222,36.08027778
Southwest,WN,2200,N709SW,WN2200BOILAS,Depart,BOI,9:20,920,-116.2227778,43.56416667
Southwest,WN,2200,N709SW,WN2200LASTUS,Arrive,TUS,12:30,1230,-110.9413889,32.11611111
Southwest,WN,2200,N709SW,WN2200LASTUS,Depart,LAS,10:20,1022,-115.1522222,36.08027778
Southwest,WN,2200,N709SW,WN2200SEABOI,Arrive,BOI,8:55,858,-116.2227778,43.56416667
Southwest,WN,2200,N709SW,WN2200SEABOI,Depart,SEA,6:50,650,-122.3091667,47.44888889
Southwest,WN,2205,N646SW,WN2205BURLAS,Arrive,LAS,20:40,2040,-115.1522222,36.08027778
Southwest,WN,2205,N646SW,WN2205BURLAS,Depart,BUR,19:45,1945,-118.3586111,34.20055556
Southwest,WN,2205,N646SW,WN2205OAKBUR,Arrive,BUR,19:30,1930,-118.3586111,34.20055556
Southwest,WN,2205,N646SW,WN2205OAKBUR,Depart,OAK,18:25,1825,-122.2205556,37.72111111
Southwest,WN,2206,N495,WN2206BHMMDW,Arrive,MDW,17:55,1755,-87.75222222,41.78583333
Southwest,WN,2206,N495,WN2206BHMMDW,Depart,BHM,16:20,1620,-86.75333333,33.56277778
Southwest,WN,2206,N495,WN2206HOUBHM,Arrive,BHM,15:50,1550,-86.75333333,33.56277778
Southwest,WN,2206,N495,WN2206HOUBHM,Depart,HOU,14:25,1425,-95.27888889,29.64527778
Southwest,WN,2206,N495,WN2206LASPHX,Arrive,PHX,9:45,948,-112.0080556,33.43416667
Southwest,WN,2206,N495,WN2206LASPHX,Depart,LAS,7:50,750,-115.1522222,36.08027778
Southwest,WN,2206,N495,WN2206OAKLAS,Arrive,LAS,7:10,712,-115.1522222,36.08027778
Southwest,WN,2206,N495,WN2206OAKLAS,Depart,OAK,6:05,605,-122.2205556,37.72111111
Southwest,WN,2206,N495,WN2206PHXHOU,Arrive,HOU,13:50,1353,-95.27888889,29.64527778
Southwest,WN,2206,N495,WN2206PHXHOU,Depart,PHX,10:30,1030,-112.0080556,33.43416667
Southwest,WN,2208,N488,WN2208SMFLAS,Arrive,LAS,21:10,2110,-115.1522222,36.08027778
Southwest,WN,2208,N488,WN2208SMFLAS,Depart,SMF,20:00,2000,-121.5905556,38.69527778
Southwest,WN,221,N451,WN221FLLBWI,Arrive,BWI,20:10,2013,-76.66833333,39.17527778
Southwest,WN,221,N451,WN221FLLBWI,Depart,FLL,17:50,1750,-80.1525,26.0725
Southwest,WN,2210,N347,WN2210ABQPHX,Arrive,PHX,12:05,1205,-112.0080556,33.43416667
Southwest,WN,2210,N347,WN2210ABQPHX,Depart,ABQ,10:45,1048,-106.6091667,35.04
Southwest,WN,2211,N742,WN2211PDXSMF,Arrive,SMF,7:30,730,-121.5905556,38.69527778
Southwest,WN,2211,N742,WN2211PDXSMF,Depart,PDX,6:10,610,-122.5975,45.58861111
Southwest,WN,2211,N742,WN2211SMFLAX,Arrive,LAX,9:10,910,-118.4080556,33.9425
Southwest,WN,2211,N742,WN2211SMFLAX,Depart,SMF,8:00,800,-121.5905556,38.69527778
Southwest,WN,2214,N609SW,WN2214OAKSAN,Arrive,SAN,20:20,2024,-117.1894444,32.73333333
Southwest,WN,2214,N609SW,WN2214OAKSAN,Depart,OAK,19:10,1910,-122.2205556,37.72111111
Southwest,WN,2215,N791,WN2215SMFPHX,Arrive,PHX,19:55,1955,-112.0080556,33.43416667
Southwest,WN,2215,N791,WN2215SMFPHX,Depart,SMF,17:15,1715,-121.5905556,38.69527778
Southwest,WN,2218,N452,WN2218ABQLAX,Arrive,LAX,19:05,1908,-118.4080556,33.9425
Southwest,WN,2218,N452,WN2218ABQLAX,Depart,ABQ,18:05,1805,-106.6091667,35.04
Southwest,WN,2218,N452,WN2218MCOABQ,Arrive,ABQ,17:40,1742,-106.6091667,35.04
Southwest,WN,2218,N452,WN2218MCOABQ,Depart,MCO,15:45,1548,-81.31583333,28.42888889
Southwest,WN,222,N669SW,WN222AUSDAL,Arrive,DAL,8:45,849,-96.85166667,32.84694444
Southwest,WN,222,N669SW,WN222AUSDAL,Depart,AUS,8:05,805,-97.66972222,30.19444444
Southwest,WN,2220,N464,WN2220MDWDTW,Arrive,DTW,23:45,2348,-83.35333333,42.21222222
Southwest,WN,2220,N464,WN2220MDWDTW,Depart,MDW,22:00,2200,-87.75222222,41.78583333
Southwest,WN,2220,N464,WN2220SEAMDW,Arrive,MDW,21:15,2115,-87.75222222,41.78583333
Southwest,WN,2220,N464,WN2220SEAMDW,Depart,SEA,15:30,1530,-122.3091667,47.44888889
Southwest,WN,2221,N409,WN2221MDWSTL,Arrive,STL,14:05,1407,-90.35972222,38.7475
Southwest,WN,2221,N409,WN2221MDWSTL,Depart,MDW,13:05,1305,-87.75222222,41.78583333
Southwest,WN,2221,N409,WN2221PVDMDW,Arrive,MDW,12:45,1245,-87.75222222,41.78583333
Southwest,WN,2221,N409,WN2221PVDMDW,Depart,PVD,10:55,1055,-71.42805556,41.72388889
Southwest,WN,2221,N409,WN2221STLHOU,Arrive,HOU,16:40,1643,-95.27888889,29.64527778
Southwest,WN,2221,N409,WN2221STLHOU,Depart,STL,14:40,1440,-90.35972222,38.7475
Southwest,WN,2223,N340,WN2223LASTUS,Arrive,TUS,22:25,2225,-110.9413889,32.11611111
Southwest,WN,2223,N340,WN2223LASTUS,Depart,LAS,20:20,2020,-115.1522222,36.08027778
Southwest,WN,2224,N438,WN2224LASALB,Arrive,ALB,0:15,18,-73.80277778,42.74805556
Southwest,WN,2224,N438,WN2224LASALB,Depart,LAS,17:05,1707,-115.1522222,36.08027778
Southwest,WN,2224,N438,WN2224SANLAS,Arrive,LAS,16:15,1619,-115.1522222,36.08027778
Southwest,WN,2224,N438,WN2224SANLAS,Depart,SAN,15:05,1508,-117.1894444,32.73333333
Southwest,WN,2226,N488,WN2226LAXTUS,Arrive,TUS,16:45,1649,-110.9413889,32.11611111
Southwest,WN,2226,N488,WN2226LAXTUS,Depart,LAX,14:45,1445,-118.4080556,33.9425
Southwest,WN,2226,N488,WN2226OAKLAX,Arrive,LAX,14:10,1410,-118.4080556,33.9425
Southwest,WN,2226,N488,WN2226OAKLAX,Depart,OAK,13:00,1300,-122.2205556,37.72111111
Southwest,WN,2228,N308SW,WN2228CMHMDW,Arrive,MDW,8:30,834,-87.75222222,41.78583333
Southwest,WN,2228,N308SW,WN2228CMHMDW,Depart,CMH,8:10,810,-82.89166667,39.99777778
Southwest,WN,2229,N640SW,WN2229BURSMF,Arrive,SMF,11:10,1111,-121.5905556,38.69527778
Southwest,WN,2229,N640SW,WN2229BURSMF,Depart,BUR,9:45,945,-118.3586111,34.20055556
Southwest,WN,223,N436,WN223LASBNA,Arrive,BNA,23:55,2357,-86.67805556,36.12444444
Southwest,WN,223,N436,WN223LASBNA,Depart,LAS,18:35,1835,-115.1522222,36.08027778
Southwest,WN,2230,N418,WN2230HOUSAT,Arrive,SAT,23:20,2322,-98.46972222,29.53361111
Southwest,WN,2230,N418,WN2230HOUSAT,Depart,HOU,22:30,2230,-95.27888889,29.64527778
Southwest,WN,2230,N418,WN2230MDWHOU,Arrive,HOU,22:10,2210,-95.27888889,29.64527778
Southwest,WN,2230,N418,WN2230MDWHOU,Depart,MDW,19:30,1930,-87.75222222,41.78583333
Southwest,WN,2230,N418,WN2230PHLMDW,Arrive,MDW,19:00,1900,-87.75222222,41.78583333
Southwest,WN,2230,N418,WN2230PHLMDW,Depart,PHL,17:45,1745,-75.24111111,39.87194444
Southwest,WN,2231,N402,WN2231BWIPHX,Arrive,PHX,16:50,1653,-112.0080556,33.43416667
Southwest,WN,2231,N402,WN2231BWIPHX,Depart,BWI,13:25,1325,-76.66833333,39.17527778
Southwest,WN,2231,N402,WN2231ISPBWI,Arrive,BWI,12:45,1245,-76.66833333,39.17527778
Southwest,WN,2231,N402,WN2231ISPBWI,Depart,ISP,11:40,1140,-73.1,40.795
Southwest,WN,2231,N402,WN2231PHXSJC,Arrive,SJC,18:30,1832,-121.9288889,37.36166667
Southwest,WN,2231,N402,WN2231PHXSJC,Depart,PHX,17:35,1738,-112.0080556,33.43416667
Southwest,WN,2233,N527,WN2233AUSBNA,Arrive,BNA,10:20,1020,-86.67805556,36.12444444
Southwest,WN,2233,N527,WN2233AUSBNA,Depart,AUS,8:30,830,-97.66972222,30.19444444
Southwest,WN,2233,N527,WN2233BNAMDW,Arrive,MDW,11:55,1159,-87.75222222,41.78583333
Southwest,WN,2233,N527,WN2233BNAMDW,Depart,BNA,10:45,1045,-86.67805556,36.12444444
Southwest,WN,2233,N527,WN2233LBBAUS,Arrive,AUS,8:15,816,-97.66972222,30.19444444
Southwest,WN,2233,N527,WN2233LBBAUS,Depart,LBB,7:05,705,-101.8227778,33.66361111
Southwest,WN,2234,N412,WN2234ABQBWI,Arrive,BWI,14:55,1455,-76.66833333,39.17527778
Southwest,WN,2234,N412,WN2234ABQBWI,Depart,ABQ,9:35,935,-106.6091667,35.04
Southwest,WN,2234,N412,WN2234SANABQ,Arrive,ABQ,9:00,900,-106.6091667,35.04
Southwest,WN,2234,N412,WN2234SANABQ,Depart,SAN,6:30,630,-117.1894444,32.73333333
Southwest,WN,2236,N395SW,WN2236BUROAK,Arrive,OAK,17:40,1742,-122.2205556,37.72111111
Southwest,WN,2236,N395SW,WN2236BUROAK,Depart,BUR,16:35,1635,-118.3586111,34.20055556
Southwest,WN,2243,N432,WN2243LASMDW,Arrive,MDW,23:20,2320,-87.75222222,41.78583333
Southwest,WN,2243,N432,WN2243LASMDW,Depart,LAS,18:05,1805,-115.1522222,36.08027778
Southwest,WN,2243,N432,WN2243SNALAS,Arrive,LAS,17:35,1735,-115.1522222,36.08027778
Southwest,WN,2243,N432,WN2243SNALAS,Depart,SNA,16:35,1635,-117.8680556,33.67555556
Southwest,WN,2244,N340,WN2244LASMCI,Arrive,MCI,15:15,1519,-94.71388889,39.2975
Southwest,WN,2244,N340,WN2244LASMCI,Depart,LAS,10:45,1045,-115.1522222,36.08027778
Southwest,WN,2244,N340,WN2244SANLAS,Arrive,LAS,10:20,1024,-115.1522222,36.08027778
Southwest,WN,2244,N340,WN2244SANLAS,Depart,SAN,9:10,910,-117.1894444,32.73333333
Southwest,WN,2248,N348,WN2248ISPFLL,Arrive,FLL,20:20,2023,-80.1525,26.0725
Southwest,WN,2248,N348,WN2248ISPFLL,Depart,ISP,17:05,1707,-73.1,40.795
Southwest,WN,2256,N370,WN2256OAKLAX,Arrive,LAX,18:35,1839,-118.4080556,33.9425
Southwest,WN,2256,N370,WN2256OAKLAX,Depart,OAK,17:30,1730,-122.2205556,37.72111111
Southwest,WN,2257,N366,WN2257HOUOKC,Arrive,OKC,9:40,940,-97.60055556,35.39305556
Southwest,WN,2257,N366,WN2257HOUOKC,Depart,HOU,8:30,830,-95.27888889,29.64527778
Southwest,WN,2257,N366,WN2257MSYHOU,Arrive,HOU,8:00,803,-95.27888889,29.64527778
Southwest,WN,2257,N366,WN2257MSYHOU,Depart,MSY,7:00,700,-90.25777778,29.99333333
Southwest,WN,2257,N366,WN2257OKCMCI,Arrive,MCI,11:05,1105,-94.71388889,39.2975
Southwest,WN,2257,N366,WN2257OKCMCI,Depart,OKC,10:05,1005,-97.60055556,35.39305556
Southwest,WN,2260,N481,WN2260AUSELP,Arrive,ELP,22:35,2235,-106.3777778,31.80666667
Southwest,WN,2260,N481,WN2260AUSELP,Depart,AUS,22:00,2200,-97.66972222,30.19444444
Southwest,WN,2260,N481,WN2260BWIAUS,Arrive,AUS,21:40,2140,-97.66972222,30.19444444
Southwest,WN,2260,N481,WN2260BWIAUS,Depart,BWI,18:50,1853,-76.66833333,39.17527778
Southwest,WN,2262,N521,WN2262CLEMDW,Arrive,MDW,9:15,915,-87.75222222,41.78583333
Southwest,WN,2262,N521,WN2262CLEMDW,Depart,CLE,8:35,835,-81.84972222,41.41166667
Southwest,WN,2262,N521,WN2262JANMCO,Arrive,MCO,14:25,1426,-81.31583333,28.42888889
Southwest,WN,2262,N521,WN2262JANMCO,Depart,JAN,11:50,1150,-90.07583333,32.31111111
Southwest,WN,2262,N521,WN2262MDWJAN,Arrive,JAN,11:40,1140,-90.07583333,32.31111111
Southwest,WN,2262,N521,WN2262MDWJAN,Depart,MDW,9:35,935,-87.75222222,41.78583333
Southwest,WN,2266,N350,WN2266LASSMF,Arrive,SMF,13:15,1315,-121.5905556,38.69527778
Southwest,WN,2266,N350,WN2266LASSMF,Depart,LAS,11:40,1140,-115.1522222,36.08027778
Southwest,WN,2268,N404,WN2268SANOAK,Arrive,OAK,16:00,1603,-122.2205556,37.72111111
Southwest,WN,2268,N404,WN2268SANOAK,Depart,SAN,14:45,1445,-117.1894444,32.73333333
Southwest,WN,2269,N625SW,WN2269PHXSMF,Arrive,SMF,23:40,2340,-121.5905556,38.69527778
Southwest,WN,2269,N625SW,WN2269PHXSMF,Depart,PHX,22:50,2253,-112.0080556,33.43416667
Southwest,WN,2269,N625SW,WN2269SDFPHX,Arrive,PHX,22:30,2234,-112.0080556,33.43416667
Southwest,WN,2269,N625SW,WN2269SDFPHX,Depart,SDF,20:05,2005,,
Southwest,WN,2270,N712SW,WN2270SMFSNA,Arrive,SNA,8:05,805,-117.8680556,33.67555556
Southwest,WN,2270,N712SW,WN2270SMFSNA,Depart,SMF,6:50,650,-121.5905556,38.69527778
Southwest,WN,2272,N747,WN2272DTWSTL,Arrive,STL,15:30,1530,-90.35972222,38.7475
Southwest,WN,2272,N747,WN2272DTWSTL,Depart,DTW,14:55,1455,-83.35333333,42.21222222
Southwest,WN,2272,N747,WN2272LASLAX,Arrive,LAX,19:00,1902,-118.4080556,33.9425
Southwest,WN,2272,N747,WN2272LASLAX,Depart,LAS,18:00,1800,-115.1522222,36.08027778
Southwest,WN,2272,N747,WN2272STLLAS,Arrive,LAS,17:30,1734,-115.1522222,36.08027778
Southwest,WN,2272,N747,WN2272STLLAS,Depart,STL,15:50,1550,-90.35972222,38.7475
Southwest,WN,2274,N408,WN2274ELPDAL,Arrive,DAL,9:20,922,-96.85166667,32.84694444
Southwest,WN,2274,N408,WN2274ELPDAL,Depart,ELP,7:00,700,-106.3777778,31.80666667
Southwest,WN,2275,N354,WN2275SANOAK,Arrive,OAK,17:55,1755,-122.2205556,37.72111111
Southwest,WN,2275,N354,WN2275SANOAK,Depart,SAN,16:35,1635,-117.1894444,32.73333333
Southwest,WN,228,N476,WN228TPAMHT,Arrive,MHT,14:00,1404,,
Southwest,WN,228,N476,WN228TPAMHT,Depart,TPA,11:15,1117,-82.53305556,27.97527778
Southwest,WN,2280,N717SA,WN2280BWICLE,Arrive,CLE,17:30,1730,-81.84972222,41.41166667
Southwest,WN,2280,N717SA,WN2280BWICLE,Depart,BWI,16:15,1619,-76.66833333,39.17527778
Southwest,WN,2282,N638SW,WN2282GEGPDX,Arrive,PDX,16:30,1630,-122.5975,45.58861111
Southwest,WN,2282,N638SW,WN2282GEGPDX,Depart,GEG,15:20,1520,-117.5336111,47.61972222
Southwest,WN,2282,N638SW,WN2282LASSAN,Arrive,SAN,21:00,2104,-117.1894444,32.73333333
Southwest,WN,2282,N638SW,WN2282LASSAN,Depart,LAS,20:05,2005,-115.1522222,36.08027778
Southwest,WN,2282,N638SW,WN2282PDXRNO,Arrive,RNO,18:00,1804,-119.7680556,39.49833333
Southwest,WN,2282,N638SW,WN2282PDXRNO,Depart,PDX,16:50,1650,-122.5975,45.58861111
Southwest,WN,2282,N638SW,WN2282RNOLAS,Arrive,LAS,19:30,1932,-115.1522222,36.08027778
Southwest,WN,2282,N638SW,WN2282RNOLAS,Depart,RNO,18:25,1825,-119.7680556,39.49833333
Southwest,WN,2283,N523,WN2283AUSDAL,Arrive,DAL,7:10,712,-96.85166667,32.84694444
Southwest,WN,2283,N523,WN2283AUSDAL,Depart,AUS,6:30,630,-97.66972222,30.19444444
Southwest,WN,2284,N520,WN2284SATHOU,Arrive,HOU,9:05,907,-95.27888889,29.64527778
Southwest,WN,2284,N520,WN2284SATHOU,Depart,SAT,8:20,820,-98.46972222,29.53361111
Southwest,WN,2285,N361,WN2285BDLMCO,Arrive,MCO,14:50,1453,-81.31583333,28.42888889
Southwest,WN,2285,N361,WN2285BDLMCO,Depart,BDL,11:30,1130,-72.68305556,41.93888889
Southwest,WN,2286,N510,WN2286BUROAK,Arrive,OAK,14:20,1420,-122.2205556,37.72111111
Southwest,WN,2286,N510,WN2286BUROAK,Depart,BUR,13:15,1315,-118.3586111,34.20055556
Southwest,WN,2288,N727SW,WN2288MSYSAN,Arrive,SAN,12:00,1204,-117.1894444,32.73333333
Southwest,WN,2288,N727SW,WN2288MSYSAN,Depart,MSY,9:45,945,-90.25777778,29.99333333
Southwest,WN,2288,N727SW,WN2288SANSMF,Arrive,SMF,14:00,1404,-121.5905556,38.69527778
Southwest,WN,2288,N727SW,WN2288SANSMF,Depart,SAN,12:40,1240,-117.1894444,32.73333333
Southwest,WN,2288,N727SW,WN2288TPAMSY,Arrive,MSY,9:15,916,-90.25777778,29.99333333
Southwest,WN,2288,N727SW,WN2288TPAMSY,Depart,TPA,8:35,838,-82.53305556,27.97527778
Southwest,WN,2289,N524,WN2289SMFSAN,Arrive,SAN,13:30,1330,-117.1894444,32.73333333
Southwest,WN,2289,N524,WN2289SMFSAN,Depart,SMF,12:10,1210,-121.5905556,38.69527778
Southwest,WN,229,N628SW,WN229OAKPDX,Arrive,PDX,11:00,1100,-122.5975,45.58861111
Southwest,WN,229,N628SW,WN229OAKPDX,Depart,OAK,9:25,925,-122.2205556,37.72111111
Southwest,WN,229,N628SW,WN229SANOAK,Arrive,OAK,9:00,900,-122.2205556,37.72111111
Southwest,WN,229,N628SW,WN229SANOAK,Depart,SAN,7:30,730,-117.1894444,32.73333333
Southwest,WN,2291,N316SW,WN2291LASOAK,Arrive,OAK,16:40,1640,-122.2205556,37.72111111
Southwest,WN,2291,N316SW,WN2291LASOAK,Depart,LAS,15:05,1505,-115.1522222,36.08027778
Southwest,WN,2296,N511,WN2296DALIAH,Arrive,IAH,16:15,1615,-95.33972222,29.98027778
Southwest,WN,2296,N511,WN2296DALIAH,Depart,DAL,15:25,1525,-96.85166667,32.84694444
Southwest,WN,2296,N511,WN2296TULDAL,Arrive,DAL,14:55,1455,-96.85166667,32.84694444
Southwest,WN,2296,N511,WN2296TULDAL,Depart,TUL,14:05,1405,-95.88805556,36.19833333
Southwest,WN,23,N82SW,WN23DALHOU,Arrive,HOU,13:00,1300,-95.27888889,29.64527778
Southwest,WN,23,N82SW,WN23DALHOU,Depart,DAL,12:05,1205,-96.85166667,32.84694444
Southwest,WN,230,N521,WN230BUFBWI,Arrive,BWI,21:20,2120,-76.66833333,39.17527778
Southwest,WN,230,N521,WN230BUFBWI,Depart,BUF,20:20,2020,-78.73194444,42.94027778
Southwest,WN,230,N521,WN230BWITPA,Arrive,TPA,23:50,2350,-82.53305556,27.97527778
Southwest,WN,230,N521,WN230BWITPA,Depart,BWI,21:40,2140,-76.66833333,39.17527778
Southwest,WN,2300,N415,WN2300SANSMF,Arrive,SMF,8:00,800,-121.5905556,38.69527778
Southwest,WN,2300,N415,WN2300SANSMF,Depart,SAN,6:30,630,-117.1894444,32.73333333
Southwest,WN,2301,N600WN,WN2301HOUJAN,Arrive,JAN,22:00,2200,-90.07583333,32.31111111
Southwest,WN,2301,N600WN,WN2301HOUJAN,Depart,HOU,21:00,2100,-95.27888889,29.64527778
Southwest,WN,2301,N600WN,WN2301PHXHOU,Arrive,HOU,20:30,2034,-95.27888889,29.64527778
Southwest,WN,2301,N600WN,WN2301PHXHOU,Depart,PHX,17:20,1720,-112.0080556,33.43416667
Southwest,WN,2301,N600WN,WN2301SANPHX,Arrive,PHX,16:40,1643,-112.0080556,33.43416667
Southwest,WN,2301,N600WN,WN2301SANPHX,Depart,SAN,14:35,1435,-117.1894444,32.73333333
Southwest,WN,2305,N485,WN2305PHXLAS,Arrive,LAS,7:55,758,-115.1522222,36.08027778
Southwest,WN,2305,N485,WN2305PHXLAS,Depart,PHX,8:00,800,-112.0080556,33.43416667
Southwest,WN,2307,N679,WN2307PHXONT,Arrive,ONT,9:20,922,-117.6011111,34.05583333
Southwest,WN,2307,N679,WN2307PHXONT,Depart,PHX,9:10,910,-112.0080556,33.43416667
Southwest,WN,2307,N689SW,WN2307AUSPHX,Arrive,PHX,8:40,842,-112.0080556,33.43416667
Southwest,WN,2307,N689SW,WN2307AUSPHX,Depart,AUS,7:00,700,-97.66972222,30.19444444
